鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,
中壢區,土地,山下段2161~2190地號,112.0,,特定農業區,交通用地,1090515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1636432,14611,,0.0,0,協議價購;,RPRPMLQJJIPFFBH78DA,0.0,0.0,0.0,無
觀音區,土地,廣福段91~120地號,118.0,,特定農業區,交通用地,1090515,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1683034,14263,,0.0,0,協議價購;,RPPTMLPJJIPFFBH88DA,0.0,0.0,0.0,無
觀音區,土地,廣福段91~120地號,297.0,,特定農業區,交通用地,1090515,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4236111,14263,,0.0,0,協議價購;,RPRSMLPJJIPFFBH98DA,0.0,0.0,0.0,無
中壢區,房地(土地+建物)+車位,環西路二段300巷1~30號,7.57,都市：其他:住宅區,,,1091026,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000628,97.31,2,2,1,有,有,6300000,64742,坡道平面,13.35,0,,RPPWMLTJJIPFFBH96DA,43.45,1.04,13.01,有
中壢區,房地(土地+建物)+車位,福州二街511~540號,27.91,都市：其他:住宅區,,,1091102,土地1建物1車位2,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020115,236.67000000000002,3,2,2,有,有,14500000,61267,坡道平面,0.0,0,,RPWOMLMKJIPFFBH88DA,100.84,6.36,11.94,有
中壢區,房地(土地+建物)+車位,南園二路296巷1~30號,24.51,都市：其他:住宅區,,,1091019,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030628,166.42,3,2,2,有,有,9400000,56484,坡道平面,0.0,0,,RPXOMLMKJIPFFBH98DA,80.83,1.26,10.23,有
中壢區,房地(土地+建物)+車位,龍慈路181~210號,27.88,都市：其他:住宅區,,,1091016,土地1建物1車位1,十八層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071203,180.03,3,2,2,有,有,11840000,65767,坡道平面,33.01,0,,RPPPMLLKJIPFFBH18DA,89.83,1.65,8.81,有
中壢區,房地(土地+建物)+車位,龍慈路181~210號,34.24,都市：其他:住宅區,,,1091004,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071203,219.92000000000002,3,2,2,有,有,13350000,60704,坡道平面,33.01,0,,RPQPMLLKJIPFFBH28DA,112.17,3.05,12.56,有
中壢區,土地,永興段511~540地號,209.93,都市：其他:住宅區,,,1091027,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17777000,84681,,0.0,0,,RPRPMLLKJIPFFBH38DA,0.0,0.0,0.0,無
中壢區,房地(土地+建物),華愛街1巷31~60號,65.09,都市：其他:住宅區,,,1091010,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0860922,193.26,5,2,3,有,無,9400000,48639,,0.0,0,陽台外推;,RPWQMLLKJIPFFBH98DA,166.79,4.27,22.2,無
中壢區,房地(土地+建物)+車位,民權路四段721~750號,45.26,都市：其他:住宅區,,,1091006,土地3建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040101,204.15,3,2,2,有,有,12500000,71714,坡道平面,43.79,1000000,,RPOUMLKKJIPFFBH48DA,90.15,0.0,19.07,有
