編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLMKJIPFFDD38EA,20,141.18,住家用,鋼筋混凝土造,89年8月11日,三層,一層 二層 三層
RPWNMLNKJIPFFCD68EA,28,21.78,共有部分,鋼筋混凝土造,81年12月29日,十一層,
RPWNMLNKJIPFFCD68EA,28,35.42,共有部分,鋼筋混凝土造,81年12月29日,十一層,
RPWNMLNKJIPFFCD68EA,28,239.99,住商用,鋼筋混凝土造,81年12月29日,十一層,一層 二層 三層
RPQNMLNKJIPFFFD38EA,,218.81,住家用,見其他登記事項,109年7月21日,三層,一層 二層 三層 屋頂突出物
RPRNMLNKJIPFFFD48EA,,212.48,住家用,見其他登記事項,109年7月21日,三層,一層 二層 三層 屋頂突出物
RPSNMLQKJIPFFFD88EA,,62.00,住家用,見其他登記事項,109年6月16日,五層,二層
RPSNMLQKJIPFFFD88EA,,31.01,見其他登記事項,見其他登記事項,109年6月16日,五層,
RPXOMLMKJIPFFBD68EA,39,106.55,住商用,加強磚造,70年10月21日,二層,一層 二層 屋頂突出物
RPUOMLKKJIPFFBD18EA,,169.07,見其他登記事項,鋼筋混凝土造,109年4月21日,四層,一層 二層 三層 四層
RPTPMLMKJIPFFKD66EA,1,189.61,見其他登記事項,見其他登記事項,108年5月28日,四層,一層 二層 三層 四層
RPOQMLMKJIPFFKD78DA,4,49.38,住家用,見其他登記事項,105年10月20日,十四層,十四層
RPOQMLMKJIPFFKD78DA,4,46.86,見其他登記事項,見其他登記事項,105年10月20日,十四層,
RPOQMLMKJIPFFKD78DA,4,10.59,見其他登記事項,見其他登記事項,105年10月20日,十四層,
RPWNMLLKJIPFFKD56DA,27,15.70,共同使用部份,鋼筋混凝土造,82年8月17日,七層,
RPWNMLLKJIPFFKD56DA,27,15.70,共同使用部份,鋼筋混凝土造,82年8月17日,七層,
RPWNMLLKJIPFFKD56DA,27,35.56,住家用,鋼筋混凝土造,82年8月17日,七層,七層
RPWNMLLKJIPFFKD56DA,27,35.56,住家用,鋼筋混凝土造,82年8月17日,七層,七層
RPTOMLMKJIPFFKD09DA,24,24.16,共同使用部份,鋼筋混凝土造,85年11月6日,二十六層,
RPTOMLMKJIPFFKD09DA,24,2.80,共同使用部份,鋼筋混凝土造,85年11月6日,二十六層,
RPTOMLMKJIPFFKD09DA,24,24.08,共同使用部份,鋼筋混凝土造,85年11月6日,二十六層,
RPTOMLMKJIPFFKD09DA,24,.31,見其他登記事項,鋼筋混凝土造,85年11月6日,二十六層,地下一層
