編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTSMLQKIIPFFBF56CC,7,97.62,見其他登記事項,鋼筋混凝土造,102年11月29日,十五層,
RPTSMLQKIIPFFBF56CC,7,19.55,見其他登記事項,鋼筋混凝土造,102年11月29日,十五層,
RPTSMLQKIIPFFBF56CC,7,45.28,見其他登記事項,鋼筋混凝土造,102年11月29日,十五層,
RPVOMLQKIIPFFDF56CC,22,156.21,住家用,鋼骨鋼筋混凝土造,87年9月21日,十八層,
RPRTMLQKIIPFFBF09CC,5,47.94,見其他登記事項,鋼筋混凝土造,104年8月24日,十五層,
RPRTMLQKIIPFFBF09CC,5,24.90,見其他登記事項,鋼筋混凝土造,104年8月24日,十五層,
RPVTMLQKIIPFFBF86CC,6,67.02,見其他登記事項,鋼筋混凝土造,103年4月2日,十四層,
RPVTMLQKIIPFFBF86CC,6,12.06,見其他登記事項,鋼筋混凝土造,103年4月2日,十四層,
RPVTMLQKIIPFFBF86CC,6,48.07,見其他登記事項,鋼筋混凝土造,103年4月2日,十四層,
RPXOMLQKIIPFFDF76CC,27,57.98,工商用,鋼造,83年3月30日,二十一層,
RPXOMLQKIIPFFDF76CC,27,3.41,見使用執照,鋼造,83年3月30日,二十層,
RPXOMLQKIIPFFDF76CC,27,24.60,共有部分,鋼造,83年3月30日,二十層,
RPXOMLQKIIPFFDF76CC,27,3.66,共有部分,鋼造,83年3月30日,二十一層,
RPXPMLTKIIPFFEF27CC,11,164.56,住家用,鋼筋混凝土造,99年2月8日,十三層,
RPXPMLTKIIPFFEF27CC,11,32.54,見其他登記事項,鋼筋混凝土造,99年2月8日,十三層,
RPXPMLTKIIPFFEF27CC,11,8.36,見其他登記事項,鋼筋混凝土造,99年2月8日,十三層,
RPXPMLTKIIPFFEF27CC,11,38.33,見其他登記事項,鋼筋混凝土造,99年2月8日,十三層,
RPUTMLTKIIPFFEF37CC,12,59.01,住家用,鋼筋混凝土造,98年2月19日,十層,
RPUTMLTKIIPFFEF37CC,12,25.24,共有部份,鋼筋混凝土造,98年2月19日,十一層,
RPTQMLTKIIPFFEF96CC,30,19.75,住家用,鋼筋混凝土造,79年8月28日,十四層,
RPTQMLTKIIPFFEF96CC,30,2.97,住家用,鋼筋混凝土造,79年8月28日,十四層,
RPTQMLTKIIPFFEF96CC,30,10.12,共有部份,鋼筋混凝土造,79年8月28日,十四層,
RPPUMLTKIIPFFEF96CC,8,125.12,住家用,鋼筋混凝土造,101年5月21日,十三層,
RPPUMLTKIIPFFEF96CC,8,58.86,見其他登記事項,鋼筋混凝土造,101年5月21日,十三層,
RPRTMLTKIIPFFEF07CC,27,100.42,住家用,鋼筋混凝土造,82年12月24日,二十層,
RPRTMLTKIIPFFEF07CC,27,3.91,共有部份,鋼筋混凝土造,82年12月24日,二十二層,
RPRTMLTKIIPFFEF07CC,27,2.67,共有部份,鋼筋混凝土造,82年12月24日,十二層,
RPQUMLTKIIPFFEF07CC,12,31.18,住家用,鋼筋混凝土造,98年2月18日,二十二層,
RPQUMLTKIIPFFEF07CC,12,13.28,共有部份,鋼筋混凝土造,98年2月18日,二十二層,
RPUWMLTKIIPFFBF37CC,28,1223.14,見其他登記事項,鋼筋混凝土造,81年8月27日,五層,
RPUVMLTKIIPFFBF27CC,26,157.10,工業用,鋼筋混凝土造,83年5月26日,十層,
RPUVMLTKIIPFFBF27CC,26,9.97,共有部份,鋼筋混凝土造,83年5月26日,十層,
RPUVMLTKIIPFFBF27CC,26,15.45,共有部份,鋼筋混凝土造,83年5月26日,十層,
RPVNMLTKIIPFFAF09CC,35,57.46,商業用,鋼筋混凝土造,74年7月9日,五層,
RPSPMLTKIIPFFAF98CC,21,81.25,住家用,鋼筋混凝土造,88年10月25日,二十八層,
RPSPMLTKIIPFFAF98CC,21,20.53,見使用執照,鋼筋混凝土造,88年10月25日,二十八層,
RPSVMLTKIIPFFBF07CC,7,2.39,見其他登記事項,鋼筋混凝土造,102年4月15日,十九層,
RPSVMLTKIIPFFBF07CC,7,126.14,見其他登記事項,鋼筋混凝土造,102年4月15日,十九層,
RPSVMLTKIIPFFBF07CC,7,76.45,見其他登記事項,鋼筋混凝土造,102年4月15日,十九層,
RPWNMLTKIIPFFAF56CC,25,84.97,住家用,鋼筋混凝土造,85年1月12日,六層,
RPWNMLTKIIPFFAF56CC,25,7.80,見其他登記事項,鋼筋混凝土造,85年1月12日,六層,
RPWNMLTKIIPFFAF56CC,25,58.28,見其他登記事項,鋼筋混凝土造,85年1月12日,六層,
RPWPMLTKIIPFFAF76CC,,46.20,見其他登記事項,鋼筋混凝土造,109年7月15日,十四層,
RPWPMLTKIIPFFAF76CC,,5.09,見其他登記事項,鋼筋混凝土造,109年7月15日,十四層,
RPWPMLTKIIPFFAF76CC,,17.90,見其他登記事項,鋼筋混凝土造,109年7月15日,十四層,
RPWPMLTKIIPFFAF76CC,,35.77,見其他登記事項,鋼筋混凝土造,109年7月15日,十四層,
RPRQMLTKIIPFFAF98CC,3,59.58,見其他登記事項,見其他登記事項,106年8月24日,二十層,
RPRQMLTKIIPFFAF98CC,3,3.89,見其他登記事項,見其他登記事項,106年8月24日,二十層,
RPRQMLTKIIPFFAF98CC,3,22.52,見其他登記事項,見其他登記事項,106年8月24日,二十層,
RPRQMLTKIIPFFAF98CC,3,3.17,見其他登記事項,見其他登記事項,106年8月24日,二十層,
RPPOMLTKIIPFFDF88CC,23,121.90,住家用,鋼筋混凝土造,86年7月3日,二十七層,
RPRRMLTKIIPFFHF17CC,1,44.84,見其他登記事項,見其他登記事項,108年7月3日,十四層,
RPRRMLTKIIPFFHF17CC,1,10.46,見其他登記事項,見其他登記事項,108年7月3日,十四層,
RPRRMLTKIIPFFHF17CC,1,13.19,見其他登記事項,見其他登記事項,108年7月3日,十四層,
RPXQMLTKIIPFFHF67CC,41,57.73,住家用,鋼筋混凝土造,68年12月26日,四層,
RPQQMLTKIIPFFHF96CC,49,40.00,住家用,加強磚造,60年8月18日,四層,
RPOOMLTKIIPFFDF78CC,24,29.63,住家用,鋼骨鋼筋混凝土造,85年7月10日,二十四層,
RPTNMLTKIIPFFDF76EC,3,99.12,見其他登記事項,見其他登記事項,106年9月18日,五層,
RPTNMLTKIIPFFDF76EC,3,27.16,見其他登記事項,見其他登記事項,106年9月18日,五層,
RPTPMLOKIIPFFEF98CC,2,153.70,住家用,鋼筋混凝土造,107年11月2日,二十一層,
RPSOMLKLIIPFFHF78CC,24,48.08,住家用,鋼筋混凝土造,85年6月26日,十六層,
RPSOMLKLIIPFFHF78CC,24,9.57,共有部份,鋼筋混凝土造,85年6月26日,十六層,
RPSOMLKLIIPFFHF78CC,24,19.78,共有部份,鋼筋混凝土造,85年6月26日,十六層,
RPPOMLNKIIPFFEF38CC,2,74.64,住家用,鋼筋混凝土造,108年3月6日,十二層,
RPPOMLNKIIPFFEF38CC,2,5.36,住家用,鋼筋混凝土造,108年3月6日,十二層,
RPPOMLNKIIPFFEF38CC,2,4.83,住家用,鋼筋混凝土造,108年3月6日,十二層,
RPPOMLNKIIPFFEF38CC,2,38.53,見其他登記事項,鋼筋混凝土造,108年3月6日,二十三層,
RPPNMLSKIIPFFEF78CC,6,120.87,住家用,鋼筋混凝土造,103年11月27日,十四層,
RPPNMLSKIIPFFEF78CC,6,23.58,見其他登記事項,鋼筋混凝土造,103年11月27日,十四層,
RPPNMLSKIIPFFEF78CC,6,53.48,見其他登記事項,鋼筋混凝土造,103年11月27日,十四層,
RPSPMLTKIIPFFCF56CC,41,111.03,住家用,鋼筋混凝土造,68年6月18日,五層,
RPSPMLKLIIPFFCF38CC,47,22.24,住家用,鋼筋混凝土造,63年2月13日,四層,
RPOPMLKLIIPFFHF48CC,38,53.41,住家用,鋼筋混凝土造,71年5月31日,七層,
RPOPMLKLIIPFFHF48CC,38,12.91,共有部份,鋼筋混凝土造,71年5月31日,七層,
RPUNNLTKIIPFFBF56CC,34,991.74,工業用,鋼筋混凝土造,75年7月28日,二層,
RPUOMLKLIIPFFHF98CC,1,59.63,見其他登記事項,見其他登記事項,108年5月23日,二十三層,
RPUOMLKLIIPFFHF98CC,1,12.04,見其他登記事項,見其他登記事項,108年5月23日,二十三層,
RPUOMLKLIIPFFHF98CC,1,4.07,見其他登記事項,見其他登記事項,108年5月23日,二十三層,
RPUOMLKLIIPFFHF98CC,1,3.29,見其他登記事項,見其他登記事項,108年5月23日,二十三層,
RPUOMLKLIIPFFHF98CC,1,15.21,見其他登記事項,見其他登記事項,108年5月23日,二十三層,
